cell_id,lat_center,lon_center,date,mean
c0150,41.246068,14.633346,2019-01-01,
c0150,41.246068,14.633346,2019-01-04,
c0150,41.246068,14.633346,2019-01-07,
c0150,41.246068,14.633346,2019-01-10,
c0150,41.246068,14.633346,2019-01-13,
c0150,41.246068,14.633346,2019-01-16,
c0150,41.246068,14.633346,2019-01-19,
c0150,41.246068,14.633346,2019-01-22,
c0150,41.246068,14.633346,2019-01-25,
c0150,41.246068,14.633346,2019-01-28,
c0150,41.246068,14.633346,2019-01-31,
c0150,41.246068,14.633346,2019-02-03,
c0150,41.246068,14.633346,2019-02-06,
c0150,41.246068,14.633346,2019-02-09,
c0150,41.246068,14.633346,2019-02-12,
c0150,41.246068,14.633346,2019-02-15,
c0150,41.246068,14.633346,2019-02-18,
c0150,41.246068,14.633346,2019-02-21,
c0150,41.246068,14.633346,2019-02-24,
c0150,41.246068,14.633346,2019-02-27,
c0150,41.246068,14.633346,2019-03-02,
c0150,41.246068,14.633346,2019-03-05,
c0150,41.246068,14.633346,2019-03-08,
c0150,41.246068,14.633346,2019-03-11,
c0150,41.246068,14.633346,2019-03-14,
c0150,41.246068,14.633346,2019-03-17,
c0150,41.246068,14.633346,2019-03-20,
c0150,41.246068,14.633346,2019-03-23,
c0150,41.246068,14.633346,2019-03-26,
c0150,41.246068,14.633346,2019-03-29,
c0150,41.246068,14.633346,2019-04-01,
c0150,41.246068,14.633346,2019-04-04,
c0150,41.246068,14.633346,2019-04-07,
c0150,41.246068,14.633346,2019-04-10,
c0150,41.246068,14.633346,2019-04-13,
c0150,41.246068,14.633346,2019-04-16,
c0150,41.246068,14.633346,2019-04-19,
c0150,41.246068,14.633346,2019-04-22,
c0150,41.246068,14.633346,2019-04-25,
c0150,41.246068,14.633346,2019-04-28,
c0150,41.246068,14.633346,2019-05-01,
c0150,41.246068,14.633346,2019-05-04,
c0150,41.246068,14.633346,2019-05-07,
c0150,41.246068,14.633346,2019-05-10,
c0150,41.246068,14.633346,2019-05-13,
c0150,41.246068,14.633346,2019-05-16,
c0150,41.246068,14.633346,2019-05-19,
c0150,41.246068,14.633346,2019-05-22,
c0150,41.246068,14.633346,2019-05-25,
c0150,41.246068,14.633346,2019-05-28,
c0150,41.246068,14.633346,2019-05-31,
c0150,41.246068,14.633346,2019-06-03,
c0150,41.246068,14.633346,2019-06-06,
c0150,41.246068,14.633346,2019-06-09,
c0150,41.246068,14.633346,2019-06-12,
c0150,41.246068,14.633346,2019-06-15,
c0150,41.246068,14.633346,2019-06-18,
c0150,41.246068,14.633346,2019-06-21,
c0150,41.246068,14.633346,2019-06-24,
c0150,41.246068,14.633346,2019-06-27,
c0150,41.246068,14.633346,2019-06-30,
c0150,41.246068,14.633346,2019-07-01,
c0150,41.246068,14.633346,2019-07-04,
c0150,41.246068,14.633346,2019-07-07,
c0150,41.246068,14.633346,2019-07-10,
c0150,41.246068,14.633346,2019-07-13,
c0150,41.246068,14.633346,2019-07-16,
c0150,41.246068,14.633346,2019-07-19,
c0150,41.246068,14.633346,2019-07-22,
c0150,41.246068,14.633346,2019-07-25,
c0150,41.246068,14.633346,2019-07-28,
c0150,41.246068,14.633346,2019-07-31,
c0150,41.246068,14.633346,2019-08-03,
c0150,41.246068,14.633346,2019-08-06,
c0150,41.246068,14.633346,2019-08-09,
c0150,41.246068,14.633346,2019-08-12,
c0150,41.246068,14.633346,2019-08-15,
c0150,41.246068,14.633346,2019-08-18,
c0150,41.246068,14.633346,2019-08-21,
c0150,41.246068,14.633346,2019-08-24,
c0150,41.246068,14.633346,2019-08-27,
c0150,41.246068,14.633346,2019-08-30,
c0150,41.246068,14.633346,2019-09-02,
c0150,41.246068,14.633346,2019-09-05,
c0150,41.246068,14.633346,2019-09-08,
c0150,41.246068,14.633346,2019-09-11,
c0150,41.246068,14.633346,2019-09-14,
c0150,41.246068,14.633346,2019-09-17,
c0150,41.246068,14.633346,2019-09-20,
c0150,41.246068,14.633346,2019-09-23,
c0150,41.246068,14.633346,2019-09-26,
c0150,41.246068,14.633346,2019-09-29,
c0150,41.246068,14.633346,2019-10-01,
c0150,41.246068,14.633346,2019-10-04,
c0150,41.246068,14.633346,2019-10-07,
c0150,41.246068,14.633346,2019-10-10,
c0150,41.246068,14.633346,2019-10-13,
c0150,41.246068,14.633346,2019-10-16,
c0150,41.246068,14.633346,2019-10-19,
c0150,41.246068,14.633346,2019-10-22,
c0150,41.246068,14.633346,2019-10-25,
c0150,41.246068,14.633346,2019-10-28,
c0150,41.246068,14.633346,2019-10-31,
c0150,41.246068,14.633346,2019-11-03,
c0150,41.246068,14.633346,2019-11-06,
c0150,41.246068,14.633346,2019-11-09,
c0150,41.246068,14.633346,2019-11-12,
c0150,41.246068,14.633346,2019-11-15,
c0150,41.246068,14.633346,2019-11-18,
c0150,41.246068,14.633346,2019-11-21,
c0150,41.246068,14.633346,2019-11-24,
c0150,41.246068,14.633346,2019-11-27,
c0150,41.246068,14.633346,2019-11-30,
c0150,41.246068,14.633346,2019-12-03,
c0150,41.246068,14.633346,2019-12-06,
c0150,41.246068,14.633346,2019-12-09,
c0150,41.246068,14.633346,2019-12-12,
c0150,41.246068,14.633346,2019-12-15,
c0150,41.246068,14.633346,2019-12-18,
c0150,41.246068,14.633346,2019-12-21,
c0150,41.246068,14.633346,2019-12-24,
c0150,41.246068,14.633346,2019-12-27,
c0150,41.246068,14.633346,2019-12-30,
c0150,41.246068,14.633346,2020-01-01,
c0150,41.246068,14.633346,2020-01-04,
c0150,41.246068,14.633346,2020-01-07,
c0150,41.246068,14.633346,2020-01-10,
c0150,41.246068,14.633346,2020-01-13,
c0150,41.246068,14.633346,2020-01-16,
c0150,41.246068,14.633346,2020-01-19,
c0150,41.246068,14.633346,2020-01-22,
c0150,41.246068,14.633346,2020-01-25,
c0150,41.246068,14.633346,2020-01-28,
c0150,41.246068,14.633346,2020-01-31,
c0150,41.246068,14.633346,2020-02-03,
c0150,41.246068,14.633346,2020-02-06,
c0150,41.246068,14.633346,2020-02-09,
c0150,41.246068,14.633346,2020-02-12,
c0150,41.246068,14.633346,2020-02-15,
c0150,41.246068,14.633346,2020-02-18,
c0150,41.246068,14.633346,2020-02-21,
c0150,41.246068,14.633346,2020-02-24,
c0150,41.246068,14.633346,2020-02-27,
c0150,41.246068,14.633346,2020-03-01,
c0150,41.246068,14.633346,2020-03-04,
c0150,41.246068,14.633346,2020-03-07,
c0150,41.246068,14.633346,2020-03-10,
c0150,41.246068,14.633346,2020-03-13,
c0150,41.246068,14.633346,2020-03-16,
c0150,41.246068,14.633346,2020-03-19,
c0150,41.246068,14.633346,2020-03-22,
c0150,41.246068,14.633346,2020-03-25,
c0150,41.246068,14.633346,2020-03-28,
c0150,41.246068,14.633346,2020-03-31,
c0150,41.246068,14.633346,2020-04-01,
c0150,41.246068,14.633346,2020-04-04,
c0150,41.246068,14.633346,2020-04-07,
c0150,41.246068,14.633346,2020-04-10,
c0150,41.246068,14.633346,2020-04-13,
c0150,41.246068,14.633346,2020-04-16,
c0150,41.246068,14.633346,2020-04-19,
c0150,41.246068,14.633346,2020-04-22,
c0150,41.246068,14.633346,2020-04-25,
c0150,41.246068,14.633346,2020-04-28,
c0150,41.246068,14.633346,2020-05-01,
c0150,41.246068,14.633346,2020-05-04,
c0150,41.246068,14.633346,2020-05-07,
c0150,41.246068,14.633346,2020-05-10,
c0150,41.246068,14.633346,2020-05-13,
c0150,41.246068,14.633346,2020-05-16,
c0150,41.246068,14.633346,2020-05-19,
c0150,41.246068,14.633346,2020-05-22,
c0150,41.246068,14.633346,2020-05-25,
c0150,41.246068,14.633346,2020-05-28,
c0150,41.246068,14.633346,2020-05-31,
c0150,41.246068,14.633346,2020-06-03,
c0150,41.246068,14.633346,2020-06-06,
c0150,41.246068,14.633346,2020-06-09,
c0150,41.246068,14.633346,2020-06-12,
c0150,41.246068,14.633346,2020-06-15,
c0150,41.246068,14.633346,2020-06-18,
c0150,41.246068,14.633346,2020-06-21,
c0150,41.246068,14.633346,2020-06-24,
c0150,41.246068,14.633346,2020-06-27,
c0150,41.246068,14.633346,2020-06-30,
c0150,41.246068,14.633346,2020-07-01,
c0150,41.246068,14.633346,2020-07-04,
c0150,41.246068,14.633346,2020-07-07,
c0150,41.246068,14.633346,2020-07-10,
c0150,41.246068,14.633346,2020-07-13,
c0150,41.246068,14.633346,2020-07-16,
c0150,41.246068,14.633346,2020-07-19,
c0150,41.246068,14.633346,2020-07-22,
c0150,41.246068,14.633346,2020-07-25,
c0150,41.246068,14.633346,2020-07-28,
c0150,41.246068,14.633346,2020-07-31,
c0150,41.246068,14.633346,2020-08-03,
c0150,41.246068,14.633346,2020-08-06,
c0150,41.246068,14.633346,2020-08-09,
c0150,41.246068,14.633346,2020-08-12,
c0150,41.246068,14.633346,2020-08-15,
c0150,41.246068,14.633346,2020-08-18,
c0150,41.246068,14.633346,2020-08-21,
c0150,41.246068,14.633346,2020-08-24,
c0150,41.246068,14.633346,2020-08-27,
c0150,41.246068,14.633346,2020-08-30,
c0150,41.246068,14.633346,2020-09-02,
c0150,41.246068,14.633346,2020-09-05,
c0150,41.246068,14.633346,2020-09-08,
c0150,41.246068,14.633346,2020-09-11,
c0150,41.246068,14.633346,2020-09-14,
c0150,41.246068,14.633346,2020-09-17,
c0150,41.246068,14.633346,2020-09-20,
c0150,41.246068,14.633346,2020-09-23,
c0150,41.246068,14.633346,2020-09-26,
c0150,41.246068,14.633346,2020-09-29,
c0150,41.246068,14.633346,2020-10-01,
c0150,41.246068,14.633346,2020-10-04,
c0150,41.246068,14.633346,2020-10-07,
c0150,41.246068,14.633346,2020-10-10,
c0150,41.246068,14.633346,2020-10-13,
c0150,41.246068,14.633346,2020-10-16,
c0150,41.246068,14.633346,2020-10-19,
c0150,41.246068,14.633346,2020-10-22,
c0150,41.246068,14.633346,2020-10-25,
c0150,41.246068,14.633346,2020-10-28,
c0150,41.246068,14.633346,2020-10-31,
c0150,41.246068,14.633346,2020-11-03,
c0150,41.246068,14.633346,2020-11-06,
c0150,41.246068,14.633346,2020-11-09,
c0150,41.246068,14.633346,2020-11-12,
c0150,41.246068,14.633346,2020-11-15,
c0150,41.246068,14.633346,2020-11-18,
c0150,41.246068,14.633346,2020-11-21,
c0150,41.246068,14.633346,2020-11-24,
c0150,41.246068,14.633346,2020-11-27,
c0150,41.246068,14.633346,2020-11-30,
c0150,41.246068,14.633346,2020-12-03,
c0150,41.246068,14.633346,2020-12-06,
c0150,41.246068,14.633346,2020-12-09,
c0150,41.246068,14.633346,2020-12-12,
c0150,41.246068,14.633346,2020-12-15,
c0150,41.246068,14.633346,2020-12-18,
c0150,41.246068,14.633346,2020-12-21,
c0150,41.246068,14.633346,2020-12-24,
c0150,41.246068,14.633346,2020-12-27,
c0150,41.246068,14.633346,2020-12-30,
c0150,41.246068,14.633346,2021-01-01,
c0150,41.246068,14.633346,2021-01-04,
c0150,41.246068,14.633346,2021-01-07,
c0150,41.246068,14.633346,2021-01-10,
c0150,41.246068,14.633346,2021-01-13,
c0150,41.246068,14.633346,2021-01-16,
c0150,41.246068,14.633346,2021-01-19,
c0150,41.246068,14.633346,2021-01-22,
c0150,41.246068,14.633346,2021-01-25,
c0150,41.246068,14.633346,2021-01-28,
c0150,41.246068,14.633346,2021-01-31,
c0150,41.246068,14.633346,2021-02-03,
c0150,41.246068,14.633346,2021-02-06,
c0150,41.246068,14.633346,2021-02-09,
c0150,41.246068,14.633346,2021-02-12,
c0150,41.246068,14.633346,2021-02-15,
c0150,41.246068,14.633346,2021-02-18,
c0150,41.246068,14.633346,2021-02-21,
c0150,41.246068,14.633346,2021-02-24,
c0150,41.246068,14.633346,2021-02-27,
c0150,41.246068,14.633346,2021-03-02,
c0150,41.246068,14.633346,2021-03-05,
c0150,41.246068,14.633346,2021-03-08,
c0150,41.246068,14.633346,2021-03-11,
c0150,41.246068,14.633346,2021-03-14,
c0150,41.246068,14.633346,2021-03-17,
c0150,41.246068,14.633346,2021-03-20,
c0150,41.246068,14.633346,2021-03-23,
c0150,41.246068,14.633346,2021-03-26,
c0150,41.246068,14.633346,2021-03-29,
c0150,41.246068,14.633346,2021-04-01,
c0150,41.246068,14.633346,2021-04-04,
c0150,41.246068,14.633346,2021-04-07,
c0150,41.246068,14.633346,2021-04-10,
c0150,41.246068,14.633346,2021-04-13,
c0150,41.246068,14.633346,2021-04-16,
c0150,41.246068,14.633346,2021-04-19,
c0150,41.246068,14.633346,2021-04-22,
c0150,41.246068,14.633346,2021-04-25,
c0150,41.246068,14.633346,2021-04-28,
c0150,41.246068,14.633346,2021-05-01,
c0150,41.246068,14.633346,2021-05-04,
c0150,41.246068,14.633346,2021-05-07,
c0150,41.246068,14.633346,2021-05-10,
c0150,41.246068,14.633346,2021-05-13,
c0150,41.246068,14.633346,2021-05-16,
c0150,41.246068,14.633346,2021-05-19,
c0150,41.246068,14.633346,2021-05-22,
c0150,41.246068,14.633346,2021-05-25,
c0150,41.246068,14.633346,2021-05-28,
c0150,41.246068,14.633346,2021-05-31,
c0150,41.246068,14.633346,2021-06-03,
c0150,41.246068,14.633346,2021-06-06,
c0150,41.246068,14.633346,2021-06-09,
c0150,41.246068,14.633346,2021-06-12,
c0150,41.246068,14.633346,2021-06-15,
c0150,41.246068,14.633346,2021-06-18,
c0150,41.246068,14.633346,2021-06-21,
c0150,41.246068,14.633346,2021-06-24,
c0150,41.246068,14.633346,2021-06-27,
c0150,41.246068,14.633346,2021-06-30,
c0150,41.246068,14.633346,2021-07-01,
c0150,41.246068,14.633346,2021-07-04,
c0150,41.246068,14.633346,2021-07-07,
c0150,41.246068,14.633346,2021-07-10,
c0150,41.246068,14.633346,2021-07-13,
c0150,41.246068,14.633346,2021-07-16,
c0150,41.246068,14.633346,2021-07-19,
c0150,41.246068,14.633346,2021-07-22,
c0150,41.246068,14.633346,2021-07-25,
c0150,41.246068,14.633346,2021-07-28,
c0150,41.246068,14.633346,2021-07-31,
c0150,41.246068,14.633346,2021-08-03,
c0150,41.246068,14.633346,2021-08-06,
c0150,41.246068,14.633346,2021-08-09,
c0150,41.246068,14.633346,2021-08-12,
c0150,41.246068,14.633346,2021-08-15,
c0150,41.246068,14.633346,2021-08-18,
c0150,41.246068,14.633346,2021-08-21,
c0150,41.246068,14.633346,2021-08-24,
c0150,41.246068,14.633346,2021-08-27,
c0150,41.246068,14.633346,2021-08-30,
c0150,41.246068,14.633346,2021-09-02,
c0150,41.246068,14.633346,2021-09-05,
c0150,41.246068,14.633346,2021-09-08,
c0150,41.246068,14.633346,2021-09-11,
c0150,41.246068,14.633346,2021-09-14,
c0150,41.246068,14.633346,2021-09-17,
c0150,41.246068,14.633346,2021-09-20,
c0150,41.246068,14.633346,2021-09-23,
c0150,41.246068,14.633346,2021-09-26,
c0150,41.246068,14.633346,2021-09-29,
c0150,41.246068,14.633346,2021-10-01,
c0150,41.246068,14.633346,2021-10-04,
c0150,41.246068,14.633346,2021-10-07,
c0150,41.246068,14.633346,2021-10-10,
c0150,41.246068,14.633346,2021-10-13,
c0150,41.246068,14.633346,2021-10-16,
c0150,41.246068,14.633346,2021-10-19,
c0150,41.246068,14.633346,2021-10-22,
c0150,41.246068,14.633346,2021-10-25,
c0150,41.246068,14.633346,2021-10-28,
c0150,41.246068,14.633346,2021-10-31,
c0150,41.246068,14.633346,2021-11-03,
c0150,41.246068,14.633346,2021-11-06,
c0150,41.246068,14.633346,2021-11-09,
c0150,41.246068,14.633346,2021-11-12,
c0150,41.246068,14.633346,2021-11-15,
c0150,41.246068,14.633346,2021-11-18,
c0150,41.246068,14.633346,2021-11-21,
c0150,41.246068,14.633346,2021-11-24,
c0150,41.246068,14.633346,2021-11-27,
c0150,41.246068,14.633346,2021-11-30,
c0150,41.246068,14.633346,2021-12-03,
c0150,41.246068,14.633346,2021-12-06,
c0150,41.246068,14.633346,2021-12-09,
c0150,41.246068,14.633346,2021-12-12,
c0150,41.246068,14.633346,2021-12-15,
c0150,41.246068,14.633346,2021-12-18,
c0150,41.246068,14.633346,2021-12-21,
c0150,41.246068,14.633346,2021-12-24,
c0150,41.246068,14.633346,2021-12-27,
c0150,41.246068,14.633346,2021-12-30,
c0150,41.246068,14.633346,2022-01-01,
c0150,41.246068,14.633346,2022-01-04,
c0150,41.246068,14.633346,2022-01-07,
c0150,41.246068,14.633346,2022-01-10,
c0150,41.246068,14.633346,2022-01-13,
c0150,41.246068,14.633346,2022-01-16,
c0150,41.246068,14.633346,2022-01-19,
c0150,41.246068,14.633346,2022-01-22,
c0150,41.246068,14.633346,2022-01-25,
c0150,41.246068,14.633346,2022-01-28,
c0150,41.246068,14.633346,2022-01-31,
c0150,41.246068,14.633346,2022-02-03,
c0150,41.246068,14.633346,2022-02-06,
c0150,41.246068,14.633346,2022-02-09,
c0150,41.246068,14.633346,2022-02-12,
c0150,41.246068,14.633346,2022-02-15,
c0150,41.246068,14.633346,2022-02-18,
c0150,41.246068,14.633346,2022-02-21,
c0150,41.246068,14.633346,2022-02-24,
c0150,41.246068,14.633346,2022-02-27,
c0150,41.246068,14.633346,2022-03-02,
c0150,41.246068,14.633346,2022-03-05,
c0150,41.246068,14.633346,2022-03-08,
c0150,41.246068,14.633346,2022-03-11,
c0150,41.246068,14.633346,2022-03-14,
c0150,41.246068,14.633346,2022-03-17,
c0150,41.246068,14.633346,2022-03-20,
c0150,41.246068,14.633346,2022-03-23,
c0150,41.246068,14.633346,2022-03-26,
c0150,41.246068,14.633346,2022-03-29,
c0150,41.246068,14.633346,2022-04-01,
c0150,41.246068,14.633346,2022-04-04,
c0150,41.246068,14.633346,2022-04-07,
c0150,41.246068,14.633346,2022-04-10,
c0150,41.246068,14.633346,2022-04-13,
c0150,41.246068,14.633346,2022-04-16,
c0150,41.246068,14.633346,2022-04-19,
c0150,41.246068,14.633346,2022-04-22,
c0150,41.246068,14.633346,2022-04-25,
c0150,41.246068,14.633346,2022-04-28,
c0150,41.246068,14.633346,2022-05-01,
c0150,41.246068,14.633346,2022-05-04,
c0150,41.246068,14.633346,2022-05-07,
c0150,41.246068,14.633346,2022-05-10,
c0150,41.246068,14.633346,2022-05-13,
c0150,41.246068,14.633346,2022-05-16,
c0150,41.246068,14.633346,2022-05-19,
c0150,41.246068,14.633346,2022-05-22,
c0150,41.246068,14.633346,2022-05-25,
c0150,41.246068,14.633346,2022-05-28,
c0150,41.246068,14.633346,2022-05-31,
c0150,41.246068,14.633346,2022-06-03,
c0150,41.246068,14.633346,2022-06-06,
c0150,41.246068,14.633346,2022-06-09,
c0150,41.246068,14.633346,2022-06-12,
c0150,41.246068,14.633346,2022-06-15,
c0150,41.246068,14.633346,2022-06-18,
c0150,41.246068,14.633346,2022-06-21,
c0150,41.246068,14.633346,2022-06-24,
c0150,41.246068,14.633346,2022-06-27,
